document_id,application_id,borrower_id,document_type,document_date,received_date,issuer_type,source,verification_status,contains_pii,masked,tampering_indicator,trust_class,contains_untrusted_text,is_stale,relative_path,expected_extracted_fields,related_entities
APP-000013-DOC-01,APP-000013,BORR-000014,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000013-DOC-02,APP-000013,BORR-000014,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000013-DOC-03,APP-000013,BORR-000014,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000013-DOC-04,APP-000013,BORR-000014,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/10_paystub_BORR-000014.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000013-DOC-05,APP-000013,BORR-000014,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/11_w2_BORR-000014.txt,tax_year|employer_name|annual_wages,employment|income
APP-000013-DOC-06,APP-000013,BORR-000014,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/12_employment_verification_BORR-000014.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000013-DOC-07,APP-000013,BORR-000015,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/10_paystub_BORR-000015.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000013-DOC-08,APP-000013,BORR-000015,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/11_w2_BORR-000015.txt,tax_year|employer_name|annual_wages,employment|income
APP-000013-DOC-09,APP-000013,BORR-000015,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/12_employment_verification_BORR-000015.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000013-DOC-10,APP-000013,BORR-000014,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000013-DOC-11,APP-000013,BORR-000014,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000013-DOC-12,APP-000013,BORR-000014,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000013-DOC-13,APP-000013,BORR-000014,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000013-DOC-14,APP-000013,BORR-000014,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000013-DOC-15,APP-000013,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000013-DOC-16,APP-000013,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000013-DOC-17,APP-000013,BORR-000014,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000013/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000013-DOC-18,APP-000013,BORR-000014,lease_agreement,2026-05-09,2026-08-02,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000013/50_lease_agreement.txt,monthly_rent|premises_address|lease_term,income|properties
APP-000014-DOC-01,APP-000014,BORR-000016,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000014-DOC-02,APP-000014,BORR-000016,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000014-DOC-03,APP-000014,BORR-000016,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000014-DOC-04,APP-000014,BORR-000016,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/10_paystub_BORR-000016.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000014-DOC-05,APP-000014,BORR-000016,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/11_w2_BORR-000016.txt,tax_year|employer_name|annual_wages,employment|income
APP-000014-DOC-06,APP-000014,BORR-000016,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/12_employment_verification_BORR-000016.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000014-DOC-07,APP-000014,BORR-000016,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000014-DOC-08,APP-000014,BORR-000016,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000014-DOC-09,APP-000014,BORR-000016,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000014-DOC-10,APP-000014,BORR-000016,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000014-DOC-11,APP-000014,BORR-000016,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000014-DOC-12,APP-000014,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000014-DOC-13,APP-000014,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000014-DOC-14,APP-000014,BORR-000016,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000014/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000014-DOC-15,APP-000014,BORR-000016,lease_agreement,2026-05-09,2026-08-02,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000014/50_lease_agreement.txt,monthly_rent|premises_address|lease_term,income|properties
APP-000015-DOC-01,APP-000015,BORR-000017,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000015-DOC-02,APP-000015,BORR-000017,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000015-DOC-03,APP-000015,BORR-000017,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000015-DOC-04,APP-000015,BORR-000017,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/10_paystub_BORR-000017.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000015-DOC-05,APP-000015,BORR-000017,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/11_w2_BORR-000017.txt,tax_year|employer_name|annual_wages,employment|income
APP-000015-DOC-06,APP-000015,BORR-000017,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/12_employment_verification_BORR-000017.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000015-DOC-07,APP-000015,BORR-000018,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/10_paystub_BORR-000018.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000015-DOC-08,APP-000015,BORR-000018,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/11_w2_BORR-000018.txt,tax_year|employer_name|annual_wages,employment|income
APP-000015-DOC-09,APP-000015,BORR-000018,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/12_employment_verification_BORR-000018.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000015-DOC-10,APP-000015,BORR-000017,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000015-DOC-11,APP-000015,BORR-000017,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000015-DOC-12,APP-000015,BORR-000017,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000015-DOC-13,APP-000015,BORR-000017,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000015-DOC-14,APP-000015,BORR-000017,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000015/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000015-DOC-15,APP-000015,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000015-DOC-16,APP-000015,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000015-DOC-17,APP-000015,BORR-000017,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000015/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000016-DOC-01,APP-000016,BORR-000019,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000016-DOC-02,APP-000016,BORR-000019,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000016-DOC-03,APP-000016,BORR-000019,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000016-DOC-04,APP-000016,BORR-000019,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/10_paystub_BORR-000019.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000016-DOC-05,APP-000016,BORR-000019,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/11_w2_BORR-000019.txt,tax_year|employer_name|annual_wages,employment|income
APP-000016-DOC-06,APP-000016,BORR-000019,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/12_employment_verification_BORR-000019.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000016-DOC-07,APP-000016,BORR-000019,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000016-DOC-08,APP-000016,BORR-000019,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000016-DOC-09,APP-000016,BORR-000019,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000016-DOC-10,APP-000016,BORR-000019,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000016-DOC-11,APP-000016,BORR-000019,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000016-DOC-12,APP-000016,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000016-DOC-13,APP-000016,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000016-DOC-14,APP-000016,BORR-000019,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000016/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000016-DOC-15,APP-000016,BORR-000019,letter_of_explanation,2026-08-09,2026-08-09,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000016/60_letter_of_explanation.txt,applicant_statement,conditions
APP-000016-DOC-16,APP-000016,BORR-000019,condition_response,2026-08-12,2026-08-12,lender,internal,OPEN,false,true,false,internal_record,false,false,synthetic_data/applicant_documents/APP-000016/70_condition_register.txt,open_condition_count|condition_rule_ids,conditions
APP-000017-DOC-01,APP-000017,BORR-000020,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000017/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000017-DOC-02,APP-000017,BORR-000020,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000017-DOC-03,APP-000017,BORR-000020,credit_report_summary,2026-07-22,2026-07-22,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000017-DOC-04,APP-000017,BORR-000020,paystub,2026-08-01,2026-08-03,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000017/10_paystub_BORR-000020.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000017-DOC-05,APP-000017,BORR-000020,w2,2025-12-31,2026-07-30,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000017/11_w2_BORR-000020.txt,tax_year|employer_name|annual_wages,employment|income
APP-000017-DOC-06,APP-000017,BORR-000020,employment_verification,2026-08-04,2026-08-04,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/12_employment_verification_BORR-000020.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000017-DOC-07,APP-000017,BORR-000020,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000017/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000017-DOC-08,APP-000017,BORR-000020,bank_statement,2026-08-03,2026-08-05,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000017/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000017-DOC-09,APP-000017,BORR-000020,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000017-DOC-10,APP-000017,BORR-000020,asset_verification,2026-08-05,2026-08-06,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000017-DOC-11,APP-000017,BORR-000020,purchase_agreement,2026-07-17,2026-07-19,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000017/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000017-DOC-12,APP-000017,,appraisal_report,2026-07-19,2026-07-22,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000017-DOC-13,APP-000017,,title_report,2026-08-06,2026-08-06,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000017-DOC-14,APP-000017,BORR-000020,homeowner_insurance_evidence,2026-08-09,2026-08-10,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000017/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000018-DOC-01,APP-000018,BORR-000021,loan_application_summary,2026-09-04,2026-09-04,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000018/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000018-DOC-02,APP-000018,BORR-000021,identity_verification_summary,2026-08-27,2026-08-27,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
APP-000018-DOC-03,APP-000018,BORR-000021,credit_report_summary,2026-08-14,2026-08-14,credit_bureau,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/03_credit_report_summary.txt,score_1|score_2|score_3|report_date|revolving_balance|revolving_limit|monthly_liability_payments,credit_profiles|credit_accounts|liabilities
APP-000018-DOC-04,APP-000018,BORR-000021,paystub,2026-08-24,2026-08-26,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000018/10_paystub_BORR-000021.txt,employer_name|pay_period_end|gross_per_period|ytd_gross|pay_frequency,employment|income
APP-000018-DOC-05,APP-000018,BORR-000021,w2,2025-12-31,2026-08-22,employer,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000018/11_w2_BORR-000021.txt,tax_year|employer_name|annual_wages,employment|income
APP-000018-DOC-06,APP-000018,BORR-000021,employment_verification,2026-08-27,2026-08-27,employer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/12_employment_verification_BORR-000021.txt,employer_name|employment_start_date|employment_status|position,employment|verifications
APP-000018-DOC-07,APP-000018,BORR-000021,bank_statement,2026-08-26,2026-08-28,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000018/20_bank_statement_01.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000018-DOC-08,APP-000018,BORR-000021,bank_statement,2026-08-26,2026-08-28,financial_institution,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000018/20_bank_statement_02.txt,institution|account_masked|closing_balance|statement_period_end,assets|asset_transactions
APP-000018-DOC-09,APP-000018,BORR-000021,asset_verification,2026-08-28,2026-08-29,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/21_asset_verification_03.txt,verified_balance|asset_type|institution,assets
APP-000018-DOC-10,APP-000018,BORR-000021,asset_verification,2026-08-28,2026-08-29,financial_institution,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/21_asset_verification_04.txt,verified_balance|asset_type|institution,assets
APP-000018-DOC-11,APP-000018,BORR-000021,purchase_agreement,2026-08-09,2026-08-11,settlement_parties,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000018/30_purchase_agreement.txt,purchase_price|contract_date|earnest_money|seller_credits,properties|loans
APP-000018-DOC-12,APP-000018,,appraisal_report,2026-08-11,2026-08-14,appraiser,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/40_appraisal_report.txt,appraised_value|effective_date|condition_rating|property_type,appraisals|properties
APP-000018-DOC-13,APP-000018,,title_report,2026-08-29,2026-08-29,title_provider,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/41_title_report.txt,lien_position|exception_count|vesting,title_records|properties
APP-000018-DOC-14,APP-000018,BORR-000021,homeowner_insurance_evidence,2026-09-01,2026-09-02,insurer,third_party,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000018/42_homeowner_insurance_evidence.txt,coverage_amount|annual_premium|effective_date,insurance_records|properties
APP-000019-DOC-01,APP-000019,BORR-000022,loan_application_summary,2026-08-12,2026-08-12,applicant,applicant_supplied,RECEIVED,true,true,false,customer_evidence,false,false,synthetic_data/applicant_documents/APP-000019/01_loan_application_summary.txt,application_id|loan_purpose|requested_loan_amount|occupancy_type|declared_monthly_income,applications|loans|properties|income
APP-000019-DOC-02,APP-000019,BORR-000022,identity_verification_summary,2026-08-04,2026-08-04,third_party_provider,verification_service,VERIFIED,true,true,false,authoritative_evidence,false,false,synthetic_data/applicant_documents/APP-000019/02_identity_verification_summary.txt,identity_verification_status|verified_name|verified_date_of_birth,verifications|borrowers
